"","pollutant_id","pollutant_averaging","date","pollutant_value","pollutant_unit","station_id","X","Y","ID_estacion","method_id"
"16590","O3",1,2021-11-23 05:00:00,57,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16591","O3",1,2021-11-23 06:00:00,54,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16592","O3",1,2021-11-23 07:00:00,52,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16593","O3",1,2021-11-23 08:00:00,52,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16594","O3",1,2021-11-23 09:00:00,54,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16595","O3",1,2021-11-23 10:00:00,57,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16596","O3",1,2021-11-23 11:00:00,61,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16597","O3",1,2021-11-23 12:00:00,64,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16598","O3",1,2021-11-23 13:00:00,67,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16599","O3",1,2021-11-23 14:00:00,65,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16600","O3",1,2021-11-23 15:00:00,63,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16601","O3",1,2021-11-23 16:00:00,66,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16602","O3",1,2021-11-23 17:00:00,64,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16603","O3",1,2021-11-23 18:00:00,60,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16604","O3",1,2021-11-23 19:00:00,58,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16605","O3",1,2021-11-23 20:00:00,NA,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16606","O3",1,2021-11-23 21:00:00,NA,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16607","O3",1,2021-11-23 22:00:00,NA,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16608","O3",1,2021-11-23 23:00:00,NA,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16609","O3",1,2021-11-24 00:00:00,45,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16610","O3",1,2021-11-24 01:00:00,47,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16611","O3",1,2021-11-24 02:00:00,47,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16612","O3",1,2021-11-24 03:00:00,44,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16613","O3",1,2021-11-24 04:00:00,41,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16614","O3",1,2021-11-24 05:00:00,37,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16615","O3",1,2021-11-24 06:00:00,32,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16616","O3",1,2021-11-24 07:00:00,31,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16617","O3",1,2021-11-24 08:00:00,34,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16618","O3",1,2021-11-24 09:00:00,40,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16619","O3",1,2021-11-24 10:00:00,49,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16620","O3",1,2021-11-24 11:00:00,54,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16621","O3",1,2021-11-24 12:00:00,58,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16622","O3",1,2021-11-24 13:00:00,60,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16623","O3",1,2021-11-24 14:00:00,59,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16624","O3",1,2021-11-24 15:00:00,59,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16625","O3",1,2021-11-24 16:00:00,60,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16626","O3",1,2021-11-24 17:00:00,55,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16627","O3",1,2021-11-24 18:00:00,45,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16628","O3",1,2021-11-24 19:00:00,NA,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16629","O3",1,2021-11-24 20:00:00,NA,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16630","O3",1,2021-11-24 21:00:00,NA,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16631","O3",1,2021-11-24 22:00:00,NA,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16632","O3",1,2021-11-24 23:00:00,41,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16633","O3",1,2021-11-25 00:00:00,50,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16634","O3",1,2021-11-25 01:00:00,54,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16635","O3",1,2021-11-25 02:00:00,49,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16636","O3",1,2021-11-25 03:00:00,49,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16637","O3",1,2021-11-25 04:00:00,52,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16638","O3",1,2021-11-25 05:00:00,46,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16639","O3",1,2021-11-25 06:00:00,35,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16640","O3",1,2021-11-25 07:00:00,32,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16641","O3",1,2021-11-25 08:00:00,27,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16642","O3",1,2021-11-25 09:00:00,32,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16643","O3",1,2021-11-25 10:00:00,NA,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16644","O3",1,2021-11-25 11:00:00,29,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16645","O3",1,2021-11-25 12:00:00,36,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16646","O3",1,2021-11-25 13:00:00,39,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16647","O3",1,2021-11-25 14:00:00,36,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16648","O3",1,2021-11-25 15:00:00,43,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16649","O3",1,2021-11-25 16:00:00,52,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16650","O3",1,2021-11-25 17:00:00,47,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16651","O3",1,2021-11-25 18:00:00,30,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16652","O3",1,2021-11-25 19:00:00,37,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16653","O3",1,2021-11-25 20:00:00,58,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16654","O3",1,2021-11-25 21:00:00,59,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16655","O3",1,2021-11-25 22:00:00,50,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16656","O3",1,2021-11-25 23:00:00,48,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16657","O3",1,2021-11-26 00:00:00,53,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16658","O3",1,2021-11-26 01:00:00,57,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16659","O3",1,2021-11-26 02:00:00,57,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16660","O3",1,2021-11-26 03:00:00,57,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16661","O3",1,2021-11-26 04:00:00,51,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16662","O3",1,2021-11-26 05:00:00,55,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16663","O3",1,2021-11-26 06:00:00,52,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16664","O3",1,2021-11-26 07:00:00,48,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16665","O3",1,2021-11-26 08:00:00,39,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16666","O3",1,2021-11-26 09:00:00,24,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16667","O3",1,2021-11-26 10:00:00,NA,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16668","O3",1,2021-11-26 11:00:00,NA,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16669","O3",1,2021-11-26 12:00:00,NA,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16670","O3",1,2021-11-26 13:00:00,NA,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16671","O3",1,2021-11-26 14:00:00,NA,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16672","O3",1,2021-11-26 15:00:00,NA,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16673","O3",1,2021-11-26 16:00:00,31,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16674","O3",1,2021-11-26 17:00:00,31,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16675","O3",1,2021-11-26 18:00:00,34,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16676","O3",1,2021-11-26 19:00:00,36,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16677","O3",1,2021-11-26 20:00:00,36,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16678","O3",1,2021-11-26 21:00:00,34,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16679","O3",1,2021-11-26 22:00:00,32,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16680","O3",1,2021-11-26 23:00:00,37,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16681","O3",1,2021-11-27 00:00:00,41,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16682","O3",1,2021-11-27 01:00:00,43,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16683","O3",1,2021-11-27 02:00:00,43,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16684","O3",1,2021-11-27 03:00:00,43,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16685","O3",1,2021-11-27 04:00:00,42,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16686","O3",1,2021-11-27 05:00:00,40,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16687","O3",1,2021-11-27 06:00:00,33,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16688","O3",1,2021-11-27 07:00:00,29,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16689","O3",1,2021-11-27 08:00:00,27,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16690","O3",1,2021-11-27 09:00:00,29,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16691","O3",1,2021-11-27 10:00:00,34,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16692","O3",1,2021-11-27 11:00:00,39,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16693","O3",1,2021-11-27 12:00:00,42,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16694","O3",1,2021-11-27 13:00:00,41,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16695","O3",1,2021-11-27 14:00:00,39,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16696","O3",1,2021-11-27 15:00:00,38,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16697","O3",1,2021-11-27 16:00:00,41,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16698","O3",1,2021-11-27 17:00:00,45,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16699","O3",1,2021-11-27 18:00:00,50,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16700","O3",1,2021-11-27 19:00:00,51,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16701","O3",1,2021-11-27 20:00:00,50,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16702","O3",1,2021-11-27 21:00:00,50,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16703","O3",1,2021-11-27 22:00:00,48,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16704","O3",1,2021-11-27 23:00:00,49,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16705","O3",1,2021-11-28 00:00:00,44,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16706","O3",1,2021-11-28 01:00:00,50,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16707","O3",1,2021-11-28 02:00:00,47,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16708","O3",1,2021-11-28 03:00:00,49,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16709","O3",1,2021-11-28 04:00:00,46,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16710","O3",1,2021-11-28 05:00:00,48,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16711","O3",1,2021-11-28 06:00:00,44,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16712","O3",1,2021-11-28 07:00:00,44,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16713","O3",1,2021-11-28 08:00:00,41,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16714","O3",1,2021-11-28 09:00:00,36,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16715","O3",1,2021-11-28 10:00:00,32,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16716","O3",1,2021-11-28 11:00:00,34,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16717","O3",1,2021-11-28 12:00:00,36,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16718","O3",1,2021-11-28 13:00:00,37,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16719","O3",1,2021-11-28 14:00:00,39,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16720","O3",1,2021-11-28 15:00:00,44,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16721","O3",1,2021-11-28 16:00:00,59,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16722","O3",1,2021-11-28 17:00:00,53,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16723","O3",1,2021-11-28 18:00:00,51,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16724","O3",1,2021-11-28 19:00:00,52,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16725","O3",1,2021-11-28 20:00:00,54,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16726","O3",1,2021-11-28 21:00:00,64,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16727","O3",1,2021-11-28 22:00:00,66,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16728","O3",1,2021-11-28 23:00:00,60,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16729","O3",1,2021-11-29 00:00:00,60,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16730","O3",1,2021-11-29 01:00:00,68,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16731","O3",1,2021-11-29 02:00:00,70,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16732","O3",1,2021-11-29 03:00:00,74,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16733","O3",1,2021-11-29 04:00:00,65,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16734","O3",1,2021-11-29 05:00:00,62,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16735","O3",1,2021-11-29 06:00:00,53,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16736","O3",1,2021-11-29 07:00:00,51,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16737","O3",1,2021-11-29 08:00:00,45,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16738","O3",1,2021-11-29 09:00:00,46,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16739","O3",1,2021-11-29 10:00:00,37,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16740","O3",1,2021-11-29 11:00:00,39,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16741","O3",1,2021-11-29 12:00:00,50,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16742","O3",1,2021-11-29 13:00:00,49,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16743","O3",1,2021-11-29 14:00:00,36,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16744","O3",1,2021-11-29 15:00:00,37,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16745","O3",1,2021-11-29 16:00:00,33,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16746","O3",1,2021-11-29 17:00:00,33,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16747","O3",1,2021-11-29 18:00:00,33,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16748","O3",1,2021-11-29 19:00:00,32,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16749","O3",1,2021-11-29 20:00:00,34,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16750","O3",1,2021-11-29 21:00:00,36,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16751","O3",1,2021-11-29 22:00:00,35,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16752","O3",1,2021-11-29 23:00:00,35,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16753","O3",1,2021-11-30 00:00:00,37,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16754","O3",1,2021-11-30 01:00:00,41,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16755","O3",1,2021-11-30 02:00:00,42,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16756","O3",1,2021-11-30 03:00:00,43,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16757","O3",1,2021-11-30 04:00:00,41,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16758","O3",1,2021-11-30 05:00:00,38,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16759","O3",1,2021-11-30 06:00:00,32,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16760","O3",1,2021-11-30 07:00:00,30,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16761","O3",1,2021-11-30 08:00:00,29,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16762","O3",1,2021-11-30 09:00:00,32,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16763","O3",1,2021-11-30 10:00:00,36,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16764","O3",1,2021-11-30 11:00:00,38,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16765","O3",1,2021-11-30 12:00:00,38,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16766","O3",1,2021-11-30 13:00:00,40,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16767","O3",1,2021-11-30 14:00:00,43,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16768","O3",1,2021-11-30 15:00:00,45,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16769","O3",1,2021-11-30 16:00:00,47,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16770","O3",1,2021-11-30 17:00:00,47,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16771","O3",1,2021-11-30 18:00:00,49,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16772","O3",1,2021-11-30 19:00:00,52,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16773","O3",1,2021-11-30 20:00:00,55,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16774","O3",1,2021-11-30 21:00:00,49,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16775","O3",1,2021-11-30 22:00:00,46,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16776","O3",1,2021-11-30 23:00:00,50,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16777","O3",1,2021-12-01 00:00:00,51,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16778","O3",1,2021-12-01 01:00:00,54,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16779","O3",1,2021-12-01 02:00:00,57,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16780","O3",1,2021-12-01 03:00:00,59,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16781","O3",1,2021-12-01 04:00:00,49,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16782","O3",1,2021-12-01 05:00:00,25,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16783","O3",1,2021-12-01 06:00:00,35,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16784","O3",1,2021-12-01 07:00:00,32,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16785","O3",1,2021-12-01 08:00:00,40,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16786","O3",1,2021-12-01 09:00:00,53,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16787","O3",1,2021-12-01 10:00:00,57,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16788","O3",1,2021-12-01 11:00:00,59,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16789","O3",1,2021-12-01 12:00:00,60,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16790","O3",1,2021-12-01 13:00:00,58,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16791","O3",1,2021-12-01 14:00:00,62,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16792","O3",1,2021-12-01 15:00:00,59,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
"16793","O3",1,2021-12-01 16:00:00,58,"ug/m3","UYMVD_E6",579229,6142255,"Curva de  Maronas","UYMVD_O3"
